id;state;county;year;month;day;day_of_week;rural_urban;light_condition;fatalities;time
40327;ARIZONA;PIMA;2019;5;8;WEDNESDAY;URBAN;DARK;1;2019-05-08 21:00:00
40328;ARIZONA;MARICOPA;2019;5;9;THURSDAY;URBAN;DAYLIGHT;1;2019-05-09 08:00:00
40329;ARIZONA;YAVAPAI;2019;5;9;THURSDAY;UNKNOWN;DAYLIGHT;1;2019-05-09 16:00:00
40330;ARIZONA;COCHISE;2019;5;11;SATURDAY;RURAL;DAYLIGHT;1;2019-05-11 14:00:00
40332;ARIZONA;MARICOPA;2019;5;14;TUESDAY;URBAN;DAYLIGHT;1;2019-05-14 08:00:00
40333;ARIZONA;MARICOPA;2019;5;15;WEDNESDAY;RURAL;DAYLIGHT;1;2019-05-15 13:00:00
40334;ARIZONA;YUMA;2019;5;16;THURSDAY;URBAN;DAYLIGHT;1;2019-05-16 14:00:00
40335;ARIZONA;YAVAPAI;2019;5;17;FRIDAY;RURAL;DAYLIGHT;1;2019-05-17 11:00:00
40336;ARIZONA;YAVAPAI;2019;5;18;SATURDAY;RURAL;DAYLIGHT;1;2019-05-18 06:00:00
40337;ARIZONA;PIMA;2019;5;19;SUNDAY;RURAL;DAYLIGHT;1;2019-05-19 12:00:00
40338;ARIZONA;PIMA;2019;5;19;SUNDAY;RURAL;DAYLIGHT;1;2019-05-19 12:00:00
40339;ARIZONA;MARICOPA;2019;5;19;SUNDAY;URBAN;DARK;1;2019-05-19 23:00:00
40340;ARIZONA;PIMA;2019;5;21;TUESDAY;URBAN;DAYLIGHT;1;2019-05-21 13:00:00
40341;ARIZONA;MOHAVE;2019;5;21;TUESDAY;RURAL;DAYLIGHT;1;2019-05-21 15:00:00
40342;ARIZONA;MARICOPA;2019;5;21;TUESDAY;URBAN;DAYLIGHT;1;2019-05-21 16:00:00
40343;ARIZONA;MARICOPA;2019;5;22;WEDNESDAY;URBAN;DARK;1;2019-05-22 21:00:00
40344;ARIZONA;MOHAVE;2019;5;24;FRIDAY;RURAL;DAYLIGHT;5;2019-05-24 09:00:00
40345;ARIZONA;NAVAJO;2019;5;25;SATURDAY;RURAL;DARK;1;2019-05-25 03:00:00
40346;ARIZONA;MARICOPA;2019;5;25;SATURDAY;URBAN;DARK;1;2019-05-25 04:00:00
40347;ARIZONA;YAVAPAI;2019;5;26;SUNDAY;RURAL;DAYLIGHT;1;2019-05-26 13:00:00
40348;ARIZONA;YUMA;2019;5;28;TUESDAY;URBAN;DAYLIGHT;1;2019-05-28 04:00:00
40349;ARIZONA;MOHAVE;2019;5;30;THURSDAY;RURAL;DAYLIGHT;1;2019-05-30 10:00:00
40350;ARIZONA;MOHAVE;2019;5;31;FRIDAY;RURAL;DAYLIGHT;1;2019-05-31 10:00:00
40351;ARIZONA;COCONINO;2019;6;1;SATURDAY;RURAL;DAYLIGHT;1;2019-06-01 12:00:00
40352;ARIZONA;MARICOPA;2019;6;2;SUNDAY;URBAN;DAYLIGHT;1;2019-06-02 18:00:00
40353;ARIZONA;NAVAJO;2019;6;3;MONDAY;RURAL;DARK;1;2019-06-03 00:00:00
40354;ARIZONA;YAVAPAI;2019;6;4;TUESDAY;RURAL;DAYLIGHT;1;2019-06-04 13:00:00
40355;ARIZONA;GRAHAM;2019;6;6;THURSDAY;RURAL;DAYLIGHT;1;2019-06-06 08:00:00
40356;ARIZONA;NAVAJO;2019;6;6;THURSDAY;RURAL;DAYLIGHT;1;2019-06-06 14:00:00
40357;ARIZONA;PIMA;2019;6;7;FRIDAY;URBAN;DAYLIGHT;1;2019-06-07 05:00:00
40358;ARIZONA;PIMA;2019;6;7;FRIDAY;URBAN;DARK;1;2019-06-07 20:00:00
40359;ARIZONA;MOHAVE;2019;6;9;SUNDAY;RURAL;DAYLIGHT;1;2019-06-09 15:00:00
40360;ARIZONA;MARICOPA;2019;6;9;SUNDAY;URBAN;DARK;1;2019-06-09 20:00:00
40361;ARIZONA;MARICOPA;2019;6;10;MONDAY;RURAL;DAYLIGHT;1;2019-06-10 13:00:00
40362;ARIZONA;PIMA;2019;6;10;MONDAY;URBAN;DARK;2;2019-06-10 21:00:00
40363;ARIZONA;PIMA;2019;6;11;TUESDAY;URBAN;DAYLIGHT;1;2019-06-11 15:00:00
40364;ARIZONA;MARICOPA;2019;6;11;TUESDAY;URBAN;DARK;1;2019-06-11 20:00:00
40365;ARIZONA;PIMA;2019;6;13;THURSDAY;URBAN;DARK;1;2019-06-13 23:00:00
40366;ARIZONA;COCONINO;2019;6;16;SUNDAY;RURAL;DAYLIGHT;1;2019-06-16 13:00:00
40367;ARIZONA;PIMA;2019;6;17;MONDAY;URBAN;DARK;1;2019-06-17 23:00:00
40368;ARIZONA;PIMA;2019;6;20;THURSDAY;RURAL;DAYLIGHT;1;2019-06-20 11:00:00
40369;ARIZONA;COCONINO;2019;6;20;THURSDAY;URBAN;DAYLIGHT;1;2019-06-20 15:00:00
40370;ARIZONA;PINAL;2019;6;22;SATURDAY;RURAL;DARK;1;2019-06-22 02:00:00
40371;ARIZONA;PIMA;2019;6;22;SATURDAY;RURAL;DAYLIGHT;1;2019-06-22 06:00:00
40372;ARIZONA;MARICOPA;2019;6;21;FRIDAY;URBAN;DARK;1;2019-06-21 23:00:00
40373;ARIZONA;MOHAVE;2019;6;22;SATURDAY;RURAL;DAYLIGHT;1;2019-06-22 14:00:00
40374;ARIZONA;YAVAPAI;2019;6;22;SATURDAY;RURAL;DAYLIGHT;1;2019-06-22 15:00:00
40375;ARIZONA;MOHAVE;2019;6;22;SATURDAY;RURAL;DAYLIGHT;1;2019-06-22 16:00:00
40376;ARIZONA;YAVAPAI;2019;6;23;SUNDAY;RURAL;DAYLIGHT;1;2019-06-23 10:00:00
40377;ARIZONA;COCHISE;2019;6;23;SUNDAY;RURAL;DARK;1;2019-06-23 19:00:00
40378;ARIZONA;MARICOPA;2019;6;23;SUNDAY;URBAN;DARK;1;2019-06-23 22:00:00
40379;ARIZONA;MOHAVE;2019;6;26;WEDNESDAY;RURAL;DAYLIGHT;1;2019-06-26 10:00:00
40380;ARIZONA;PIMA;2019;6;27;THURSDAY;URBAN;DAYLIGHT;1;2019-06-27 15:00:00
40381;ARIZONA;MARICOPA;2019;6;27;THURSDAY;URBAN;DAYLIGHT;1;2019-06-27 19:00:00
40382;ARIZONA;MARICOPA;2019;6;27;THURSDAY;URBAN;DARK;1;2019-06-27 23:00:00
40383;ARIZONA;APACHE;2019;6;28;FRIDAY;RURAL;DARK;1;2019-06-28 22:00:00
40384;ARIZONA;MOHAVE;2019;6;29;SATURDAY;RURAL;DAYLIGHT;1;2019-06-29 08:00:00
40385;ARIZONA;GILA;2019;6;29;SATURDAY;RURAL;DAYLIGHT;1;2019-06-29 09:00:00
40386;ARIZONA;COCONINO;2019;6;29;SATURDAY;RURAL;DAYLIGHT;1;2019-06-29 11:00:00
40387;ARIZONA;PIMA;2019;6;29;SATURDAY;RURAL;DARK;2;2019-06-29 20:00:00
40388;ARIZONA;MARICOPA;2019;6;30;SUNDAY;RURAL;DAYLIGHT;2;2019-06-30 17:00:00
40389;ARIZONA;PIMA;2019;4;24;WEDNESDAY;URBAN;UNKNOWN;1;
40390;ARIZONA;APACHE;2019;4;29;MONDAY;RURAL;UNKNOWN;1;2019-04-29 21:00:00
40391;ARIZONA;MARICOPA;2019;5;1;WEDNESDAY;URBAN;DAYLIGHT;1;2019-05-01 14:00:00
40392;ARIZONA;PIMA;2019;5;4;SATURDAY;RURAL;DARK;1;2019-05-04 23:00:00
40393;ARIZONA;MARICOPA;2019;5;5;SUNDAY;URBAN;DARK;2;2019-05-05 19:00:00
40394;ARIZONA;MARICOPA;2019;5;8;WEDNESDAY;URBAN;DARK;1;2019-05-08 20:00:00
40395;ARIZONA;MARICOPA;2019;5;8;WEDNESDAY;URBAN;DAYLIGHT;1;2019-05-08 15:00:00
40396;ARIZONA;PIMA;2019;5;8;WEDNESDAY;URBAN;DARK;1;2019-05-08 21:00:00
40397;ARIZONA;PINAL;2019;5;10;FRIDAY;RURAL;UNKNOWN;2;2019-05-10 10:00:00
40398;ARIZONA;MARICOPA;2019;5;10;FRIDAY;URBAN;DARK;1;2019-05-10 21:00:00
40399;ARIZONA;GILA;2019;5;12;SUNDAY;RURAL;UNKNOWN;1;2019-05-12 04:00:00
40400;ARIZONA;NAVAJO;2019;5;14;TUESDAY;RURAL;UNKNOWN;1;2019-05-14 20:00:00
40401;ARIZONA;COCHISE;2019;5;14;TUESDAY;RURAL;UNKNOWN;1;
40402;ARIZONA;MARICOPA;2019;5;17;FRIDAY;URBAN;DARK;1;2019-05-17 21:00:00
40403;ARIZONA;COCONINO;2019;5;18;SATURDAY;RURAL;UNKNOWN;1;
40404;ARIZONA;MARICOPA;2019;5;24;FRIDAY;URBAN;DAYLIGHT;1;2019-05-24 17:00:00
40405;ARIZONA;PINAL;2019;5;25;SATURDAY;UNKNOWN;UNKNOWN;1;2019-05-25 15:00:00
40406;ARIZONA;MARICOPA;2019;5;25;SATURDAY;RURAL;DAYLIGHT;1;2019-05-25 08:00:00
40407;ARIZONA;MARICOPA;2019;5;26;SUNDAY;URBAN;DARK;1;2019-05-26 19:00:00
40408;ARIZONA;MOHAVE;2019;5;27;MONDAY;URBAN;UNKNOWN;1;
40409;ARIZONA;MARICOPA;2019;5;27;MONDAY;URBAN;DAYLIGHT;1;2019-05-27 09:00:00
40410;ARIZONA;NAVAJO;2019;5;28;TUESDAY;URBAN;UNKNOWN;1;
40411;ARIZONA;MOHAVE;2019;6;5;WEDNESDAY;RURAL;DAYLIGHT;1;2019-06-05 14:00:00
40412;ARIZONA;MARICOPA;2019;6;7;FRIDAY;URBAN;DAYLIGHT;1;
40413;ARIZONA;MARICOPA;2019;6;9;SUNDAY;URBAN;DAYLIGHT;1;2019-06-09 07:00:00
40414;ARIZONA;MARICOPA;2019;6;8;SATURDAY;URBAN;DARK;2;2019-06-08 22:00:00
40415;ARIZONA;MARICOPA;2019;6;10;MONDAY;URBAN;DAYLIGHT;1;2019-06-10 14:00:00
40416;ARIZONA;MARICOPA;2019;6;12;WEDNESDAY;URBAN;DAYLIGHT;1;2019-06-12 15:00:00
40417;ARIZONA;COCONINO;2019;6;13;THURSDAY;URBAN;DAYLIGHT;1;2019-06-13 11:00:00
40418;ARIZONA;SANTA CRUZ;2019;6;14;FRIDAY;URBAN;DAYLIGHT;1;2019-06-14 06:00:00
40419;ARIZONA;YAVAPAI;2019;6;16;SUNDAY;RURAL;DAYLIGHT;1;2019-06-16 11:00:00
40420;ARIZONA;MARICOPA;2019;6;17;MONDAY;URBAN;DARK;1;2019-06-17 04:00:00
40421;ARIZONA;YUMA;2019;6;22;SATURDAY;URBAN;DAYLIGHT;1;2019-06-22 07:00:00
40422;ARIZONA;MARICOPA;2019;6;21;FRIDAY;URBAN;DAYLIGHT;1;2019-06-21 15:00:00
40423;ARIZONA;COCHISE;2019;6;24;MONDAY;URBAN;DARK;1;2019-06-24 00:00:00
40424;ARIZONA;YUMA;2019;6;28;FRIDAY;RURAL;DAYLIGHT;1;2019-06-28 13:00:00
40425;ARIZONA;SANTA CRUZ;2019;6;28;FRIDAY;RURAL;DAYLIGHT;1;2019-06-28 18:00:00
40426;ARIZONA;MARICOPA;2019;4;10;WEDNESDAY;URBAN;DAWN;1;2019-04-10 07:00:00
40427;ARIZONA;MARICOPA;2019;4;13;SATURDAY;URBAN;DAYLIGHT;1;2019-04-13 16:00:00
40428;ARIZONA;MARICOPA;2019;4;14;SUNDAY;URBAN;DARK;1;2019-04-14 20:00:00
40429;ARIZONA;MARICOPA;2019;4;19;FRIDAY;RURAL;DAYLIGHT;1;2019-04-19 13:00:00
40430;ARIZONA;MARICOPA;2019;4;20;SATURDAY;RURAL;DAYLIGHT;1;2019-04-20 14:00:00
40431;ARIZONA;MARICOPA;2019;4;23;TUESDAY;URBAN;DARK;1;2019-04-23 05:00:00
40432;ARIZONA;MARICOPA;2019;4;28;SUNDAY;URBAN;DAYLIGHT;1;2019-04-28 13:00:00
40433;ARIZONA;MOHAVE;2019;2;16;SATURDAY;RURAL;DARK;1;2019-02-16 20:00:00
40434;ARIZONA;MARICOPA;2019;3;5;TUESDAY;URBAN;DAYLIGHT;2;2019-03-05 15:00:00
40435;ARIZONA;MARICOPA;2019;3;27;WEDNESDAY;URBAN;DAYLIGHT;1;2019-03-27 13:00:00
40436;ARIZONA;MARICOPA;2019;4;7;SUNDAY;URBAN;DAYLIGHT;1;2019-04-07 09:00:00
40437;ARIZONA;COCONINO;2019;5;8;WEDNESDAY;URBAN;DARK;1;2019-05-08 20:00:00
40438;ARIZONA;MARICOPA;2019;5;12;SUNDAY;URBAN;DAYLIGHT;1;2019-05-12 11:00:00
40439;ARIZONA;MARICOPA;2019;5;19;SUNDAY;URBAN;DAYLIGHT;1;2019-05-19 07:00:00
40440;ARIZONA;APACHE;2019;5;27;MONDAY;RURAL;DAYLIGHT;1;2019-05-27 13:00:00
40441;ARIZONA;MARICOPA;2019;5;11;SATURDAY;URBAN;DUSK;1;2019-05-11 18:00:00
40442;ARIZONA;MARICOPA;2019;5;1;WEDNESDAY;URBAN;DAYLIGHT;1;2019-05-01 10:00:00
40443;ARIZONA;MARICOPA;2019;5;10;FRIDAY;URBAN;DAYLIGHT;1;2019-05-10 17:00:00
40444;ARIZONA;MARICOPA;2019;5;18;SATURDAY;URBAN;DARK;1;2019-05-18 01:00:00
40445;ARIZONA;PIMA;2019;5;19;SUNDAY;RURAL;DAYLIGHT;1;2019-05-19 16:00:00
40446;ARIZONA;MARICOPA;2019;5;25;SATURDAY;URBAN;DAYLIGHT;1;2019-05-25 11:00:00
40447;ARIZONA;YAVAPAI;2019;5;26;SUNDAY;URBAN;DAYLIGHT;1;2019-05-26 17:00:00
40448;ARIZONA;MARICOPA;2019;5;26;SUNDAY;RURAL;DARK;1;2019-05-26 23:00:00
40449;ARIZONA;PINAL;2019;5;31;FRIDAY;RURAL;DAYLIGHT;1;2019-05-31 15:00:00
40450;ARIZONA;LA PAZ;2019;6;13;THURSDAY;RURAL;DAYLIGHT;1;2019-06-13 09:00:00
40452;ARIZONA;MARICOPA;2019;6;1;SATURDAY;URBAN;DARK;1;2019-06-01 21:00:00
40453;ARIZONA;MARICOPA;2019;6;4;TUESDAY;URBAN;DAYLIGHT;1;2019-06-04 09:00:00
40454;ARIZONA;MARICOPA;2019;6;4;TUESDAY;RURAL;DAYLIGHT;1;2019-06-04 10:00:00
40455;ARIZONA;MARICOPA;2019;6;6;THURSDAY;URBAN;DAYLIGHT;1;2019-06-06 08:00:00
40456;ARIZONA;MARICOPA;2019;6;6;THURSDAY;URBAN;DAYLIGHT;1;2019-06-06 11:00:00
40457;ARIZONA;APACHE;2019;6;15;SATURDAY;RURAL;UNKNOWN;1;2019-06-15 17:00:00
40458;ARIZONA;MARICOPA;2019;6;17;MONDAY;URBAN;DARK;2;2019-06-17 20:00:00
40459;ARIZONA;NAVAJO;2019;6;21;FRIDAY;RURAL;UNKNOWN;1;2019-06-21 01:00:00
40460;ARIZONA;MARICOPA;2019;6;22;SATURDAY;URBAN;DAYLIGHT;1;2019-06-22 07:00:00
40461;ARIZONA;MARICOPA;2019;6;26;WEDNESDAY;URBAN;DAYLIGHT;1;2019-06-26 14:00:00
40462;ARIZONA;MARICOPA;2019;6;26;WEDNESDAY;URBAN;DARK;1;2019-06-26 20:00:00
40463;ARIZONA;NAVAJO;2019;6;28;FRIDAY;RURAL;UNKNOWN;1;2019-06-28 20:00:00
40464;ARIZONA;APACHE;2019;6;30;SUNDAY;RURAL;UNKNOWN;1;2019-06-30 15:00:00
40465;ARIZONA;MARICOPA;2019;7;1;MONDAY;URBAN;DARK;1;2019-07-01 04:00:00
40466;ARIZONA;MARICOPA;2019;7;1;MONDAY;URBAN;DAYLIGHT;1;2019-07-01 10:00:00
40467;ARIZONA;MARICOPA;2019;7;2;TUESDAY;URBAN;DAYLIGHT;1;2019-07-02 17:00:00
40468;ARIZONA;YUMA;2019;7;3;WEDNESDAY;RURAL;DAYLIGHT;1;2019-07-03 12:00:00
40469;ARIZONA;COCONINO;2019;7;5;FRIDAY;URBAN;DAYLIGHT;1;2019-07-05 14:00:00
40470;ARIZONA;MARICOPA;2019;7;6;SATURDAY;URBAN;DARK;2;2019-07-06 00:00:00
40471;ARIZONA;PIMA;2019;7;6;SATURDAY;URBAN;DAYLIGHT;1;2019-07-06 13:00:00
40472;ARIZONA;YAVAPAI;2019;7;6;SATURDAY;RURAL;DAYLIGHT;1;2019-07-06 14:00:00
40473;ARIZONA;NAVAJO;2019;7;6;SATURDAY;RURAL;DAYLIGHT;1;2019-07-06 16:00:00
40474;ARIZONA;NAVAJO;2019;7;7;SUNDAY;RURAL;DARK;1;2019-07-07 01:00:00
40475;ARIZONA;PIMA;2019;7;7;SUNDAY;URBAN;DAYLIGHT;1;2019-07-07 12:00:00
40476;ARIZONA;COCONINO;2019;7;7;SUNDAY;RURAL;DAYLIGHT;1;2019-07-07 14:00:00
40477;ARIZONA;MOHAVE;2019;7;7;SUNDAY;RURAL;DAYLIGHT;1;2019-07-07 19:00:00
40478;ARIZONA;PIMA;2019;7;7;SUNDAY;URBAN;DARK;1;2019-07-07 22:00:00
40479;ARIZONA;MARICOPA;2019;7;9;TUESDAY;URBAN;DAYLIGHT;1;2019-07-09 17:00:00
40480;ARIZONA;MARICOPA;2019;7;10;WEDNESDAY;RURAL;DARK;1;2019-07-10 04:00:00
40481;ARIZONA;YUMA;2019;7;11;THURSDAY;RURAL;DAYLIGHT;1;2019-07-11 15:00:00
40482;ARIZONA;APACHE;2019;7;12;FRIDAY;RURAL;DAYLIGHT;1;2019-07-12 15:00:00
40483;ARIZONA;APACHE;2019;7;12;FRIDAY;RURAL;DARK;1;2019-07-12 21:00:00
40484;ARIZONA;PIMA;2019;7;12;FRIDAY;URBAN;DARK;1;2019-07-12 23:00:00
40485;ARIZONA;PINAL;2019;7;12;FRIDAY;RURAL;DARK;1;2019-07-12 23:00:00
40486;ARIZONA;GILA;2019;7;13;SATURDAY;RURAL;DAYLIGHT;1;2019-07-13 10:00:00
40487;ARIZONA;PIMA;2019;7;13;SATURDAY;URBAN;DARK;1;2019-07-13 21:00:00
40488;ARIZONA;MARICOPA;2019;7;14;SUNDAY;URBAN;DAYLIGHT;1;2019-07-14 06:00:00
40489;ARIZONA;COCONINO;2019;7;14;SUNDAY;RURAL;DAYLIGHT;2;2019-07-14 12:00:00
40490;ARIZONA;MARICOPA;2019;7;14;SUNDAY;URBAN;DAYLIGHT;1;2019-07-14 18:00:00
40491;ARIZONA;PINAL;2019;7;14;SUNDAY;RURAL;DARK;1;2019-07-14 19:00:00
40492;ARIZONA;MOHAVE;2019;7;15;MONDAY;RURAL;DARK;1;2019-07-15 21:00:00
40493;ARIZONA;MARICOPA;2019;7;16;TUESDAY;URBAN;DARK;1;2019-07-16 19:00:00
40494;ARIZONA;MARICOPA;2019;7;17;WEDNESDAY;URBAN;DARK;1;2019-07-17 00:00:00
40495;ARIZONA;PINAL;2019;7;17;WEDNESDAY;RURAL;DARK;1;2019-07-17 02:00:00
40497;ARIZONA;MOHAVE;2019;7;19;FRIDAY;URBAN;DARK;1;2019-07-19 23:00:00
40498;ARIZONA;MOHAVE;2019;7;20;SATURDAY;RURAL;DAYLIGHT;1;2019-07-20 06:00:00
40499;ARIZONA;YAVAPAI;2019;7;20;SATURDAY;RURAL;DAYLIGHT;1;2019-07-20 10:00:00
40500;ARIZONA;COCHISE;2019;7;20;SATURDAY;RURAL;DAYLIGHT;1;2019-07-20 19:00:00
40501;ARIZONA;MARICOPA;2019;7;22;MONDAY;URBAN;DAYLIGHT;1;2019-07-22 18:00:00
40502;ARIZONA;PINAL;2019;7;22;MONDAY;RURAL;DUSK;1;2019-07-22 19:00:00
40503;ARIZONA;MARICOPA;2019;7;26;FRIDAY;URBAN;DARK;1;2019-07-26 20:00:00
40504;ARIZONA;YAVAPAI;2019;7;27;SATURDAY;RURAL;DARK;1;2019-07-27 23:00:00
40505;ARIZONA;MARICOPA;2019;7;28;SUNDAY;URBAN;DAWN;1;2019-07-28 06:00:00
40506;ARIZONA;COCONINO;2019;7;29;MONDAY;URBAN;DAYLIGHT;1;2019-07-29 08:00:00
40507;ARIZONA;MOHAVE;2019;7;30;TUESDAY;RURAL;DAWN;1;2019-07-30 04:00:00
40508;ARIZONA;YAVAPAI;2019;7;30;TUESDAY;RURAL;DAYLIGHT;1;2019-07-30 16:00:00
40509;ARIZONA;LA PAZ;2019;7;30;TUESDAY;RURAL;DAYLIGHT;1;2019-07-30 22:00:00
40510;ARIZONA;MARICOPA;2019;7;30;TUESDAY;URBAN;DARK;1;2019-07-30 23:00:00
40511;ARIZONA;MARICOPA;2019;7;14;SUNDAY;URBAN;DAYLIGHT;1;2019-07-14 17:00:00
40512;ARIZONA;MARICOPA;2019;7;7;SUNDAY;URBAN;DAYLIGHT;1;2019-07-07 15:00:00
40513;ARIZONA;YAVAPAI;2019;7;19;FRIDAY;URBAN;DAYLIGHT;1;2019-07-19 15:00:00
40514;ARIZONA;MARICOPA;2019;7;22;MONDAY;URBAN;DAYLIGHT;2;2019-07-22 15:00:00
40515;ARIZONA;MARICOPA;2019;7;29;MONDAY;URBAN;DARK;1;2019-07-29 20:00:00
40516;ARIZONA;MARICOPA;2019;7;1;MONDAY;URBAN;DARK;1;2019-07-01 22:00:00
40517;ARIZONA;MARICOPA;2019;7;2;TUESDAY;URBAN;DARK;1;2019-07-02 00:00:00
40518;ARIZONA;NAVAJO;2019;7;3;WEDNESDAY;RURAL;UNKNOWN;1;2019-07-03 01:00:00
40519;ARIZONA;MARICOPA;2019;7;5;FRIDAY;URBAN;DARK;1;2019-07-05 21:00:00
40520;ARIZONA;NAVAJO;2019;7;5;FRIDAY;RURAL;UNKNOWN;1;2019-07-05 23:00:00
40521;ARIZONA;MARICOPA;2019;7;8;MONDAY;URBAN;DAYLIGHT;1;2019-07-08 07:00:00
40522;ARIZONA;MARICOPA;2019;7;8;MONDAY;URBAN;DARK;1;2019-07-08 22:00:00
40523;ARIZONA;NAVAJO;2019;7;10;WEDNESDAY;RURAL;UNKNOWN;1;2019-07-10 18:00:00
40524;ARIZONA;MARICOPA;2019;7;10;WEDNESDAY;URBAN;DAYLIGHT;1;2019-07-10 19:00:00
40525;ARIZONA;MARICOPA;2019;7;11;THURSDAY;URBAN;DARK;1;2019-07-11 01:00:00
40526;ARIZONA;MARICOPA;2019;7;11;THURSDAY;URBAN;DARK;1;2019-07-11 23:00:00
40527;ARIZONA;MARICOPA;2019;7;13;SATURDAY;URBAN;DARK;1;2019-07-13 22:00:00
40528;ARIZONA;MARICOPA;2019;7;13;SATURDAY;URBAN;DARK;2;2019-07-13 22:00:00
40530;ARIZONA;MARICOPA;2019;7;17;WEDNESDAY;URBAN;UNKNOWN;1;2019-07-17 04:00:00
40531;ARIZONA;PIMA;2019;7;17;WEDNESDAY;URBAN;DAYLIGHT;1;2019-07-17 07:00:00
40532;ARIZONA;YAVAPAI;2019;7;18;THURSDAY;RURAL;DAYLIGHT;1;2019-07-18 15:00:00
40533;ARIZONA;NAVAJO;2019;7;19;FRIDAY;RURAL;UNKNOWN;1;2019-07-19 14:00:00
40534;ARIZONA;MARICOPA;2019;7;20;SATURDAY;URBAN;DAYLIGHT;1;2019-07-20 07:00:00
40535;ARIZONA;MARICOPA;2019;7;21;SUNDAY;URBAN;DARK;1;2019-07-21 04:00:00
40536;ARIZONA;MARICOPA;2019;7;21;SUNDAY;URBAN;DAYLIGHT;1;2019-07-21 13:00:00
40537;ARIZONA;MARICOPA;2019;7;27;SATURDAY;URBAN;DARK;1;2019-07-27 23:00:00
40538;ARIZONA;MARICOPA;2019;7;30;TUESDAY;URBAN;DARK;1;2019-07-30 21:00:00
40539;ARIZONA;PINAL;2019;7;30;TUESDAY;RURAL;DUSK;1;2019-07-30 19:00:00
40540;ARIZONA;PIMA;2019;7;31;WEDNESDAY;URBAN;DARK;1;2019-07-31 04:00:00
40541;ARIZONA;MARICOPA;2019;7;31;WEDNESDAY;URBAN;DARK;2;2019-07-31 21:00:00
40542;ARIZONA;MARICOPA;2019;5;10;FRIDAY;URBAN;UNKNOWN;1;2019-05-10 18:00:00
40543;ARIZONA;MARICOPA;2019;5;15;WEDNESDAY;URBAN;DARK;1;2019-05-15 19:00:00
40544;ARIZONA;PIMA;2019;8;1;THURSDAY;URBAN;DARK;1;2019-08-01 02:00:00
40545;ARIZONA;COCONINO;2019;8;1;THURSDAY;RURAL;DAYLIGHT;1;2019-08-01 15:00:00
40546;ARIZONA;PINAL;2019;8;2;FRIDAY;RURAL;DARK;1;2019-08-02 22:00:00
40547;ARIZONA;MARICOPA;2019;8;3;SATURDAY;RURAL;DAYLIGHT;1;2019-08-03 12:00:00
40548;ARIZONA;MARICOPA;2019;8;3;SATURDAY;URBAN;DAYLIGHT;1;2019-08-03 15:00:00
40549;ARIZONA;MARICOPA;2019;8;3;SATURDAY;URBAN;DAYLIGHT;1;2019-08-03 17:00:00
40551;ARIZONA;NAVAJO;2019;8;4;SUNDAY;RURAL;DARK;1;2019-08-04 19:00:00
40552;ARIZONA;PIMA;2019;8;5;MONDAY;URBAN;DAYLIGHT;1;2019-08-05 11:00:00
40553;ARIZONA;COCONINO;2019;8;5;MONDAY;RURAL;DAYLIGHT;1;2019-08-05 13:00:00
40554;ARIZONA;PIMA;2019;8;5;MONDAY;URBAN;DARK;1;2019-08-05 22:00:00
40556;ARIZONA;PIMA;2019;8;7;WEDNESDAY;URBAN;DAYLIGHT;1;2019-08-07 12:00:00
40557;ARIZONA;MOHAVE;2019;8;8;THURSDAY;RURAL;DARK;1;2019-08-08 17:00:00
40558;ARIZONA;COCONINO;2019;8;9;FRIDAY;RURAL;DAYLIGHT;1;2019-08-09 15:00:00
40559;ARIZONA;PIMA;2019;8;9;FRIDAY;URBAN;DARK;1;2019-08-09 20:00:00
40560;ARIZONA;MARICOPA;2019;8;10;SATURDAY;URBAN;DARK;1;2019-08-10 00:00:00
40561;ARIZONA;PINAL;2019;8;10;SATURDAY;RURAL;DARK;1;2019-08-10 22:00:00
40562;ARIZONA;MARICOPA;2019;8;11;SUNDAY;URBAN;DAYLIGHT;1;2019-08-11 07:00:00
40563;ARIZONA;YAVAPAI;2019;8;12;MONDAY;RURAL;DAYLIGHT;1;2019-08-12 13:00:00
40564;ARIZONA;PIMA;2019;8;12;MONDAY;RURAL;DAYLIGHT;2;2019-08-12 08:00:00
40565;ARIZONA;COCONINO;2019;8;14;WEDNESDAY;RURAL;DAYLIGHT;1;2019-08-14 12:00:00
40566;ARIZONA;MARICOPA;2019;8;14;WEDNESDAY;URBAN;DARK;1;2019-08-14 22:00:00
40567;ARIZONA;MARICOPA;2019;8;16;FRIDAY;URBAN;DAYLIGHT;1;2019-08-16 13:00:00
40568;ARIZONA;PIMA;2019;8;17;SATURDAY;URBAN;DARK;1;2019-08-17 00:00:00
40569;ARIZONA;MARICOPA;2019;8;17;SATURDAY;RURAL;DAYLIGHT;1;2019-08-17 16:00:00
40570;ARIZONA;MARICOPA;2019;8;18;SUNDAY;URBAN;DARK;1;2019-08-18 01:00:00
40571;ARIZONA;MARICOPA;2019;8;18;SUNDAY;URBAN;DAYLIGHT;1;2019-08-18 10:00:00
40572;ARIZONA;PIMA;2019;8;20;TUESDAY;URBAN;DAYLIGHT;1;2019-08-20 17:00:00
40573;ARIZONA;YAVAPAI;2019;8;20;TUESDAY;URBAN;DARK;1;2019-08-20 20:00:00
40574;ARIZONA;YAVAPAI;2019;8;21;WEDNESDAY;URBAN;DARK;1;2019-08-21 19:00:00
40575;ARIZONA;MARICOPA;2019;8;23;FRIDAY;URBAN;DARK;1;2019-08-23 20:00:00
